time,latitude,longitude,depth,mag,days_since_start,is_mainshock
2019-07-20 04:11:58.210000+00:00,35.7655,-117.5903333,2.91,1.82,15.498782870370372,False
2019-07-20 04:32:31.700000+00:00,35.5455,-117.4238333,2.82,2.31,15.513059375000001,False
2019-07-20 04:50:55.990000+00:00,35.8261667,-117.6403333,8.22,1.63,15.525840509259261,False
2019-07-20 05:02:47.280000+00:00,36.0701667,-117.8645,4.1,1.67,15.534073032407406,False
2019-07-20 05:02:49.590000+00:00,35.7025,-117.5721667,2.47,2.14,15.534099768518518,False
2019-07-20 05:07:52.030000+00:00,35.7771667,-117.5925,6.6,1.6,15.53760023148148,False
2019-07-20 05:09:23.990000+00:00,35.9205,-117.6988333,7.23,1.67,15.538664583333334,False
2019-07-20 05:15:25.560000+00:00,35.3426667,-117.9171667,6.86,1.77,15.542849421296296,False
2019-07-20 05:17:45.640000+00:00,35.5631667,-117.418,10.89,1.52,15.544470717592592,False
2019-07-20 05:21:24.090000+00:00,35.6606667,-117.4905,0.4,1.66,15.546999074074074,False
2019-07-20 05:25:23.040000+00:00,36.1148333,-117.8483333,3.63,1.8,15.549764699074073,False
2019-07-20 05:31:38.140000+00:00,35.6576653,-117.4918365,1.07,1.78,15.554106134259259,False
2019-07-20 05:35:59.380000+00:00,35.768,-117.5795,7.98,1.68,15.55712974537037,False
2019-07-20 05:36:42.050000+00:00,35.6171667,-117.4535,10.5,1.95,15.55762361111111,False
2019-07-20 06:23:44.080000+00:00,35.699,-117.5296667,8.35,1.75,15.59028599537037,False
2019-07-20 06:31:23.660000+00:00,36.0708333,-117.8488333,1.58,1.6,15.595605208333334,False
2019-07-20 06:32:45.400000+00:00,35.8296667,-117.6498333,3.17,1.65,15.59655127314815,False
2019-07-20 06:42:17.210000+00:00,35.8465,-117.6673333,3.71,1.68,15.603169444444445,False
2019-07-20 06:44:51.600000+00:00,35.624,-117.6073333,8.51,1.82,15.60495636574074,False
2019-07-20 06:47:36.130000+00:00,35.847,-117.6658333,3.09,1.75,15.606860648148148,False
2019-07-20 06:48:41.980000+00:00,35.5458333,-117.425,3.03,1.54,15.607622800925927,False
2019-07-20 07:04:02.410000+00:00,35.6763333,-117.4798333,1.79,1.96,15.618275925925927,False
2019-07-20 07:19:42.490000+00:00,35.7115,-117.577,6.96,1.79,15.629156481481482,False
2019-07-20 07:26:53.700000+00:00,35.6798333,-117.4875,1.57,1.74,15.634147337962963,False
2019-07-20 07:34:11.180000+00:00,35.5931667,-117.4198333,5.19,1.58,15.63921076388889,False
2019-07-20 07:41:33.190000+00:00,36.1136667,-117.882,4.76,2.17,15.644326620370371,False
2019-07-20 07:43:14.340000+00:00,35.537,-117.3595,9.28,1.78,15.645497337962963,False
2019-07-20 07:47:27.220000+00:00,35.6701667,-117.5036667,6.02,1.95,15.648424189814817,False
2019-07-20 08:03:12.680000+00:00,35.6871667,-117.5281667,7.55,2.84,15.65936701388889,False
2019-07-20 08:03:50.930000+00:00,35.8883333,-117.686,3.6,1.88,15.659809722222223,False
2019-07-20 08:12:02.500000+00:00,35.6603333,-117.5438333,7.09,1.72,15.665499189814813,False
2019-07-20 08:14:16.350000+00:00,35.5895,-117.4191667,4.6,2.2,15.66704837962963,False
2019-07-20 08:19:18.310000+00:00,35.7184982,-117.5281677,0.9,2.31,15.670543287037036,False
2019-07-20 08:25:39.500000+00:00,35.879,-117.6931667,2.74,1.88,15.674955208333332,False
2019-07-20 08:35:08.540000+00:00,35.719,-117.5545,2.85,1.72,15.681541319444444,False
2019-07-20 08:40:04.070000+00:00,35.5881653,-117.3873367,5.25,1.54,15.684961805555554,False
2019-07-20 08:50:17.510000+00:00,35.7181667,-117.5263333,1.93,2.01,15.692061805555554,False
2019-07-20 08:53:47.520000+00:00,35.6071667,-117.4793333,8.6,1.56,15.69449247685185,False
2019-07-20 08:55:02.830000+00:00,36.0706667,-117.8561667,2.44,2.23,15.69536412037037,False
2019-07-20 09:08:24.610000+00:00,36.1128333,-117.853,3.24,1.67,15.704643981481482,False
2019-07-20 09:47:53.630000+00:00,35.8846664,-117.6816635,3.23,1.56,15.732063194444445,False
2019-07-20 09:48:55.110000+00:00,36.0723343,-117.8551636,1.91,1.5,15.732774768518519,False
2019-07-20 09:54:29.520000+00:00,35.7606667,-117.5688333,5.51,1.57,15.736645254629629,False
2019-07-20 09:58:13.010000+00:00,35.7931667,-117.5935,6.34,2.47,15.739231944444443,False
2019-07-20 10:00:20.390000+00:00,35.6735,-117.487,1.48,1.69,15.74070625,False
2019-07-20 10:01:08.800000+00:00,35.8063316,-117.6363297,9.17,1.62,15.741266550925925,False
2019-07-20 10:09:59.200000+00:00,35.6465,-117.4425,4.07,1.6,15.747405439814816,False
2019-07-20 10:11:52.010000+00:00,35.6086667,-117.4043333,9.73,1.7,15.74871111111111,False
2019-07-20 10:24:56.170000+00:00,35.9456667,-117.3843333,0.59,1.84,15.757787037037037,False
2019-07-20 10:32:57.970000+00:00,35.7099991,-117.5070038,2.38,2.07,15.763363425925927,False
2019-07-20 10:48:19.810000+00:00,35.6711667,-117.484,1.72,2.53,15.77403287037037,False
2019-07-20 10:57:50.550000+00:00,35.6253333,-117.4765,6.93,2.31,15.780638657407406,False
2019-07-20 10:59:49.180000+00:00,36.1301667,-117.8656667,3.56,1.97,15.782011689814816,False
2019-07-20 11:50:54.760000+00:00,35.6636658,-117.5250015,7.47,2.08,15.817492939814814,False
2019-07-20 11:53:22.310000+00:00,36.113,-117.8356667,1.45,1.61,15.819200694444444,False
2019-07-20 12:01:40.330000+00:00,35.6338333,-117.4273333,2.93,1.53,15.824964814814814,False
2019-07-20 12:15:49.150000+00:00,35.7221667,-117.534,2.26,1.88,15.83478912037037,False
2019-07-20 12:17:14.810000+00:00,35.807,-117.6255,5.16,1.64,15.835780555555555,False
2019-07-20 12:17:14.910000+00:00,35.8106667,-117.6225,5.06,1.65,15.835781712962964,False
2019-07-20 12:19:49.430000+00:00,35.8503333,-117.7103333,4.67,2.2,15.83757013888889,False
2019-07-20 12:20:45.180000+00:00,35.8561667,-117.7073333,5.39,1.54,15.838215393518519,False
2019-07-20 12:21:52.350000+00:00,35.6303333,-117.467,6.26,1.8,15.838992824074074,False
2019-07-20 12:31:09.720000+00:00,35.8693333,-117.6928333,11.82,1.86,15.845443865740743,False
2019-07-20 13:36:41.880000+00:00,36.076,-117.8371667,2.14,1.56,15.890954976851852,False
2019-07-20 13:43:46.150000+00:00,35.6751667,-117.4648333,9.26,2.66,15.89586550925926,False
2019-07-20 13:50:42.150000+00:00,35.6726667,-117.4631667,11.26,1.55,15.900680324074074,False
2019-07-20 13:56:08.610000+00:00,35.974,-117.6788333,-0.06,2.3,15.904458796296296,False
2019-07-20 13:58:15.480000+00:00,35.9733333,-117.6828333,0.92,1.9,15.905927199074075,False
2019-07-20 14:01:38.510000+00:00,35.3448333,-117.919,4.85,1.82,15.908277083333331,False
2019-07-20 14:02:44.920000+00:00,35.7103333,-117.5333333,1.13,1.88,15.909045717592592,False
2019-07-20 14:09:03.530000+00:00,35.9693333,-117.6851667,2.49,2.47,15.913427777777777,False
2019-07-20 14:22:03.030000+00:00,36.1311667,-117.8648333,4.38,1.69,15.922449768518517,False
2019-07-20 14:25:25.910000+00:00,35.6015,-117.396,3.22,1.92,15.924797916666668,False
2019-07-20 14:29:02.920000+00:00,35.3358333,-117.92,8.8,1.67,15.927309606481481,False
2019-07-20 14:45:19.910000+00:00,35.6075,-117.464,7.55,1.56,15.938617361111111,False
2019-07-20 15:05:02.650000+00:00,35.7176667,-117.5298333,1.46,2.06,15.952306481481482,False
2019-07-20 15:08:04.710000+00:00,35.7181667,-117.5328333,2.04,1.63,15.95441365740741,False
2019-07-20 15:08:48.880000+00:00,35.774,-117.6003333,0.32,1.57,15.95492488425926,False
2019-07-20 15:12:48.680000+00:00,35.5216667,-117.4948333,6.38,1.61,15.957700347222223,False
2019-07-20 15:31:30.880000+00:00,35.6833333,-117.5396667,3.03,1.51,15.970688773148149,False
2019-07-20 15:35:35.560000+00:00,36.0828333,-117.824,4.01,2.9,15.973520717592592,False
2019-07-20 15:41:49.190000+00:00,35.5315,-117.3655,9.03,2.36,15.97784513888889,False
2019-07-20 16:05:27.910000+00:00,35.338,-117.9188333,8.96,1.8,15.99426550925926,False
2019-07-20 16:27:55.450000+00:00,35.6063333,-117.4666667,2.12,1.53,16.00986203703704,False
2019-07-20 16:38:43.120000+00:00,35.3411674,-117.9153366,6.84,1.85,16.01735821759259,False
2019-07-20 16:55:52.930000+00:00,35.6686668,-117.4848328,2.85,1.55,16.029277314814816,False
2019-07-20 17:09:34.510000+00:00,35.3396667,-117.9198333,8.13,2.11,16.03878634259259,False
2019-07-20 17:11:26.870000+00:00,35.9548333,-117.7021667,2.8,1.77,16.040086805555557,False
2019-07-20 17:17:00.440000+00:00,35.8718333,-117.7165,4.05,1.51,16.043947569444445,False
2019-07-20 17:17:14.850000+00:00,35.7696667,-117.5705,6.86,1.61,16.044114351851853,False
2019-07-20 17:29:01.990000+00:00,35.6545,-117.5215,8.92,1.68,16.052298842592595,False
2019-07-20 17:29:35.120000+00:00,35.5966667,-117.5961667,4.31,1.8,16.052682291666667,False
2019-07-20 17:30:47.090000+00:00,35.9171667,-117.6926667,2.96,1.74,16.053515277777777,False
2019-07-20 17:37:31.610000+00:00,35.7155,-117.5306667,2.28,1.93,16.058197222222223,False
2019-07-20 17:41:40.550000+00:00,35.3398333,-117.9196667,7.54,1.62,16.06107847222222,False
2019-07-20 17:50:44.250000+00:00,36.1315,-117.8693333,2.31,1.76,16.067371296296294,False
2019-07-20 17:54:18.200000+00:00,35.9501667,-117.7023333,4.15,3.38,16.069847569444445,False
2019-07-20 18:01:22.170000+00:00,36.01,-117.4226667,0.03,1.75,16.07475462962963,False
2019-07-20 18:18:06.690000+00:00,35.8898333,-117.7318333,4.72,2.54,16.08638101851852,False
2019-07-20 18:19:39.540000+00:00,35.8918343,-117.7316666,3.41,1.5,16.087455671296297,False
2019-07-20 18:43:49.070000+00:00,35.88,-117.6836667,3.68,2.14,16.104232638888888,False
2019-07-20 18:49:10.820000+00:00,35.898,-117.7301667,4.74,1.6,16.107956597222223,False
2019-07-20 18:49:58.450000+00:00,35.874,-117.7071667,9.17,3.54,16.10850787037037,False
2019-07-20 18:50:09.100000+00:00,35.8735,-117.7061667,11.08,2.96,16.10863113425926,False
2019-07-20 19:01:12.110000+00:00,35.9525,-117.7105,2.7,1.63,16.11630486111111,False
2019-07-20 19:12:17.960000+00:00,35.9786667,-117.8963333,1.15,1.64,16.124011458333335,False
2019-07-20 19:16:04.580000+00:00,35.596,-117.4063333,8.84,2.04,16.126634375,False
2019-07-20 19:18:21.490000+00:00,35.9628333,-117.4795,0.1,1.93,16.12821898148148,False
2019-07-20 19:18:41.450000+00:00,35.8726654,-117.7014999,5.51,1.53,16.12845,False
2019-07-20 19:19:58.920000+00:00,35.5623322,-117.3918304,9.5,1.59,16.12934664351852,False
2019-07-20 19:23:23.560000+00:00,36.0355,-117.6445,-0.37,1.51,16.131715162037036,False
2019-07-20 19:40:48.020000+00:00,35.6553345,-117.5281677,7.83,1.9,16.143803819444443,False
2019-07-20 19:52:25.610000+00:00,35.8726667,-117.705,8.22,1.57,16.151877777777777,False
2019-07-20 20:04:58.420000+00:00,35.8781667,-117.7071667,8.25,1.64,16.16059085648148,False
2019-07-20 20:09:00.850000+00:00,35.531,-117.3663333,8.81,1.78,16.16339675925926,False
2019-07-20 20:19:53.960000+00:00,35.7643318,-117.5853348,7.02,1.83,16.170955902777777,False
2019-07-20 20:34:20.950000+00:00,35.8973333,-117.7325,1.94,1.61,16.18099050925926,False
2019-07-20 20:54:41.480000+00:00,35.8843333,-117.7295,7.94,2.72,16.19511701388889,False
2019-07-20 20:56:12.710000+00:00,35.889,-117.7316667,7.39,2.3,16.19617291666667,False
2019-07-20 21:04:47.780000+00:00,35.7026667,-117.5033333,2.32,2.47,16.202134375,False
2019-07-20 21:12:16.530000+00:00,35.6026667,-117.4066667,7.37,3.08,16.20732824074074,False
2019-07-20 21:14:35.280000+00:00,35.6058333,-117.3978333,2.51,1.75,16.20893414351852,False
2019-07-20 21:33:00.740000+00:00,35.6726667,-117.5208333,5.41,1.58,16.221728819444447,False
2019-07-20 21:34:37.550000+00:00,35.7361667,-117.5663333,7.81,1.53,16.222849305555556,False
2019-07-20 21:44:40.890000+00:00,35.766,-117.5876667,5.66,3.31,16.229832407407407,False
2019-07-20 21:55:31.050000+00:00,35.787,-117.5965,5.77,1.75,16.237357407407405,False
2019-07-20 21:57:29.310000+00:00,35.6878333,-118.3958333,5.87,1.85,16.238726157407406,False
2019-07-20 22:01:54.250000+00:00,35.6505,-117.4843333,7.88,1.69,16.241792592592592,False
2019-07-20 22:13:13.610000+00:00,35.6856667,-117.5551667,5.19,2.35,16.249655555555556,False
2019-07-20 22:14:18.910000+00:00,35.6148333,-117.4221667,2.04,1.86,16.250411342592592,False
2019-07-20 22:14:42.350000+00:00,35.3386667,-117.9231667,6.89,1.81,16.25068263888889,False
2019-07-20 22:26:51.410000+00:00,35.6813333,-117.5501667,8.24,2.72,16.259120833333334,False
2019-07-20 22:27:34.600000+00:00,35.9683333,-117.4056667,1.17,1.68,16.259620717592593,False
2019-07-20 22:36:55.060000+00:00,35.6298333,-117.4361667,3.05,2.19,16.266107523148147,False
2019-07-20 22:57:41.080000+00:00,35.9246667,-117.6841667,1.86,2.08,16.280529050925924,False
2019-07-20 23:34:46.540000+00:00,35.6888333,-117.4878333,7.14,1.84,16.306286689814815,False
2019-07-20 23:41:48.710000+00:00,35.9871667,-117.318,1.67,1.54,16.311172916666667,False
2019-07-20 23:44:59.430000+00:00,35.9678333,-117.4673333,-0.04,2.13,16.313380324074075,False
2019-07-20 23:58:23.240000+00:00,35.9303333,-117.703,2.38,1.99,16.322683680555556,False
2019-07-21 00:01:01.790000+00:00,35.9665,-117.4741667,0.61,1.63,16.32451875,False
2019-07-21 00:08:38+00:00,35.6733333,-117.544,8.03,2.53,16.32979895833333,False
2019-07-21 00:30:22.680000+00:00,35.6943333,-117.5403333,6.84,1.74,16.344899421296297,False
2019-07-21 00:45:02.220000+00:00,36.0933333,-117.8503333,0.3,1.67,16.35507928240741,False
2019-07-21 00:52:53.630000+00:00,35.9636667,-117.6656667,3.05,2.53,16.360535416666668,False
2019-07-21 00:54:20.870000+00:00,35.8671667,-117.707,1.72,1.98,16.36154513888889,False
2019-07-21 00:54:59.660000+00:00,35.6601667,-117.4645,6.86,1.91,16.361994097222222,False
2019-07-21 00:56:45.160000+00:00,35.9138333,-117.7053333,1.81,1.71,16.363215162037037,False
2019-07-21 01:00:29.320000+00:00,35.9616667,-117.4743333,0.1,1.63,16.36580960648148,False
2019-07-21 01:03:46.880000+00:00,35.9113333,-117.7168333,1.17,2.25,16.368096180555554,False
2019-07-21 01:11:24.310000+00:00,35.6336667,-117.4765,2.42,2.35,16.37339050925926,False
2019-07-21 01:53:39.460000+00:00,35.8801651,-117.7118301,7.94,1.65,16.40273252314815,False
2019-07-21 01:58:52.840000+00:00,35.5926667,-117.3755,2.21,1.95,16.40635960648148,False
2019-07-21 02:08:56.210000+00:00,35.8568333,-117.6868333,7.45,2.55,16.413343055555558,False
2019-07-21 02:10:11.020000+00:00,35.6698341,-117.4776688,0.42,1.69,16.414208912037036,False
2019-07-21 02:23:33.730000+00:00,35.9141667,-117.7345,4.15,3.36,16.42349953703704,False
2019-07-21 02:24:04.950000+00:00,35.8608333,-117.6863333,8.2,2.67,16.42386087962963,False
2019-07-21 02:24:53.850000+00:00,35.8831667,-117.6841667,5.14,1.7,16.42442685185185,False
2019-07-21 02:26:28.670000+00:00,35.8925018,-117.7498322,6.75,1.51,16.425524305555555,False
2019-07-21 02:26:54.380000+00:00,36.116,-117.8635,-0.24,1.99,16.425821875,False
2019-07-21 02:31:03.220000+00:00,35.9655,-117.6648333,2.66,2.03,16.428701967592595,False
2019-07-21 02:41:17.320000+00:00,35.6723333,-117.4651667,8.76,3.1,16.43580960648148,False
2019-07-21 02:44:10.930000+00:00,36.1193333,-117.8258333,2.01,1.84,16.43781898148148,False
2019-07-21 02:50:22.500000+00:00,35.9686667,-117.6785,1.87,1.63,16.442119560185184,False
2019-07-21 03:06:36.480000+00:00,35.6828333,-117.5458333,9.44,1.55,16.453392476851853,False
2019-07-21 03:07:37.170000+00:00,36.0711667,-117.8475,1.88,1.68,16.45409490740741,False
2019-07-21 03:12:30.440000+00:00,35.9698333,-117.4676667,-0.01,1.62,16.457489236111112,False
2019-07-21 03:16:34.630000+00:00,35.9153333,-117.736,3.74,2.57,16.46031550925926,False
2019-07-21 03:18:07.060000+00:00,35.9975,-117.3518333,2.93,1.86,16.461385300925926,False
2019-07-21 03:34:59.290000+00:00,35.917,-117.7373333,3.88,2.54,16.473100925925927,False
2019-07-21 03:35:14.310000+00:00,35.7078333,-117.5371667,10.82,2.34,16.473274768518518,False
2019-07-21 03:37:25.140000+00:00,35.6678333,-117.482,6.58,1.71,16.47478900462963,False
2019-07-21 03:50:53.420000+00:00,35.9828333,-117.4738333,0.43,1.6,16.484144097222224,False
2019-07-21 04:20:21.930000+00:00,35.6728333,-117.5018333,1.45,1.59,16.504612962962963,False
2019-07-21 04:35:36.300000+00:00,35.6591667,-117.502,4.35,1.56,16.515195949074073,False
2019-07-21 04:55:05.690000+00:00,35.8093333,-117.6326667,6.81,1.6,16.528730555555555,False
2019-07-21 05:04:45.260000+00:00,35.919,-117.7111667,2.76,1.51,16.535438541666664,False
2019-07-21 05:17:34.540000+00:00,35.5933333,-117.3661667,2.74,1.69,16.54434224537037,False
2019-07-21 05:18:59.260000+00:00,35.9191667,-117.4423333,0.21,1.9,16.545322800925923,False
2019-07-21 05:20:40.890000+00:00,36.0961667,-117.6611667,-0.23,1.9,16.546499074074074,False
2019-07-21 05:26:22.800000+00:00,35.891,-117.6575,4.41,1.89,16.55045636574074,False
2019-07-21 05:30:34.140000+00:00,35.6476667,-117.5015,4.92,1.97,16.55336539351852,False
2019-07-21 05:30:38.600000+00:00,35.6445,-117.5031667,4.99,3.35,16.55341701388889,False
2019-07-21 05:39:13.040000+00:00,35.7008333,-117.7191667,12.94,1.69,16.559371180555555,False
2019-07-21 06:07:32.300000+00:00,35.8703333,-117.6875,7.94,2.3,16.579038541666666,False
2019-07-21 06:34:19+00:00,35.564,-117.3943333,2.46,2.07,16.59763460648148,False
2019-07-21 06:41:03.030000+00:00,35.6516667,-117.4565,1.58,1.69,16.602310879629627,False
2019-07-21 06:43:47.970000+00:00,35.6406667,-117.4483333,2.72,2.45,16.60421990740741,False
2019-07-21 06:56:12.310000+00:00,35.9311667,-117.7,2.86,1.74,16.612834953703704,False
2019-07-21 07:19:45.190000+00:00,35.902,-117.6958333,2.07,1.82,16.629187731481483,False
2019-07-21 07:20:01.240000+00:00,35.871,-117.6668333,9.82,1.65,16.629373495370373,False
2019-07-21 07:36:29.040000+00:00,35.9965,-117.3641667,2.34,1.91,16.64080636574074,False
2019-07-21 07:36:57.720000+00:00,35.7805,-117.614,9.73,2.99,16.641138310185188,False
2019-07-21 07:39:13.290000+00:00,35.8701668,-117.690834,7.54,1.54,16.642707407407407,False
2019-07-21 08:16:32.880000+00:00,35.651,-117.5015,4.79,1.54,16.668628587962964,False
2019-07-21 08:26:53.280000+00:00,35.937,-117.6848333,2.28,1.71,16.675809143518517,False
2019-07-21 08:37:11.520000+00:00,35.6906667,-117.5368333,5.73,2.09,16.682964699074073,False
2019-07-21 08:42:54.710000+00:00,35.9408333,-117.6945,2.71,1.8,16.686936805555558,False
2019-07-21 08:48:55.310000+00:00,36.2015,-117.895,2.26,2.36,16.691110416666668,False
2019-07-21 09:00:35.490000+00:00,35.7718333,-117.5966667,10.58,2.49,16.699214351851854,False
2019-07-21 09:14:02.140000+00:00,35.6833333,-117.56,5.19,1.98,16.708550578703704,False
2019-07-21 09:46:14.190000+00:00,35.5716667,-117.324,0.49,1.84,16.73091226851852,False
2019-07-21 10:03:55.540000+00:00,35.8813333,-117.7095,3.34,1.67,16.743196412037037,False
2019-07-21 10:04:08.510000+00:00,35.9645,-117.6643333,2.78,1.65,16.743346527777778,False
2019-07-21 10:06:08.560000+00:00,35.9021683,-117.7193298,4.61,1.9,16.74473599537037,False
2019-07-21 10:33:47.690000+00:00,35.6763333,-117.5073333,5.03,2.85,16.76393888888889,False
2019-07-21 10:38:02.710000+00:00,35.6268333,-117.6015,9.75,1.53,16.76689050925926,False
2019-07-21 10:41:37.850000+00:00,35.6071667,-117.4753333,8.43,3.19,16.769380555555557,False
2019-07-21 10:53:14.370000+00:00,35.7441667,-117.5513333,3.89,1.87,16.77744212962963,False
2019-07-21 11:11:21.760000+00:00,36.1066667,-117.844,2.06,1.54,16.790027662037037,False
2019-07-21 11:20:37.030000+00:00,35.6645,-117.4803333,1.58,1.65,16.796454398148146,False
2019-07-21 11:56:11.490000+00:00,35.6555,-117.5128333,10.19,3.14,16.8211587962963,False
2019-07-21 12:21:30.410000+00:00,35.7148333,-117.5315,3.61,1.98,16.83873888888889,False
2019-07-21 12:32:17.750000+00:00,35.6146667,-117.4741667,8.84,1.57,16.84623125,False
2019-07-21 12:47:46.490000+00:00,35.7111667,-117.5296667,2.03,1.67,16.856980555555555,False
2019-07-21 13:40:08.670000+00:00,35.8876648,-117.6569977,2.47,2.23,16.89334837962963,False
2019-07-21 13:40:49.160000+00:00,35.6158333,-117.4206667,3.2,1.66,16.89381701388889,False
2019-07-21 13:54:29.940000+00:00,35.6431667,-117.5478333,4.84,1.87,16.90331678240741,False
2019-07-21 14:00:27.720000+00:00,35.6723333,-117.4686667,4.99,1.74,16.90745775462963,False
2019-07-21 14:11:33.300000+00:00,35.826,-117.6363333,10.21,1.62,16.91516122685185,False
2019-07-21 14:27:07.540000+00:00,35.867,-117.6705,9.07,1.95,16.925974189814813,False
2019-07-21 14:46:57.350000+00:00,35.6476667,-117.5451667,6.9,1.76,16.939745138888888,False
2019-07-21 14:53:23.840000+00:00,35.8128333,-117.6363333,7.08,2.57,16.94421840277778,False
2019-07-21 14:54:52.170000+00:00,35.569,-117.3545,2.87,2.16,16.94524074074074,False
2019-07-21 15:05:10.360000+00:00,35.8115,-117.6276667,10.08,1.89,16.95239571759259,False
2019-07-21 15:09:18.820000+00:00,35.9986667,-117.4181667,2.29,1.94,16.955271412037035,False
2019-07-21 15:42:01.810000+00:00,35.6888333,-117.5405,7.54,1.56,16.977991203703702,False
2019-07-21 15:46:12.610000+00:00,35.3411667,-117.9203333,6.76,1.62,16.980893981481483,False
2019-07-21 15:48:20.100000+00:00,35.5626667,-117.397,3.0,1.84,16.982369560185184,False
2019-07-21 15:50:35.250000+00:00,35.6886667,-117.533,2.63,1.63,16.983933796296295,False
2019-07-21 15:50:55.940000+00:00,35.6091667,-117.355,3.16,2.55,16.98417326388889,False
2019-07-21 16:01:58.540000+00:00,35.7885,-117.6033333,3.57,1.78,16.99184224537037,False
2019-07-21 16:12:11.580000+00:00,35.8701667,-117.7108333,3.51,2.32,16.99893761574074,False
2019-07-21 16:18:11.690000+00:00,35.6571667,-117.4908333,2.03,1.5,17.003105555555557,False
2019-07-21 16:33:36.130000+00:00,35.3425,-117.919,6.68,2.59,17.01380509259259,False
2019-07-21 16:58:54.300000+00:00,35.659,-117.51,10.17,1.99,17.03137650462963,False
2019-07-21 17:09:22.370000+00:00,35.6973333,-117.542,10.32,3.03,17.038645833333334,False
2019-07-21 17:27:05.980000+00:00,35.5778333,-117.3401667,1.95,1.63,17.05095613425926,False
2019-07-21 17:32:24.280000+00:00,35.65,-117.5013333,5.03,2.51,17.054640162037035,False
2019-07-21 17:41:51.560000+00:00,35.3425,-117.9126667,7.35,2.01,17.061205902777775,False
2019-07-21 17:56:11.310000+00:00,35.9671667,-117.7018333,4.58,1.76,17.071156712962964,False
2019-07-21 18:07:16.300000+00:00,35.3438333,-117.9113333,6.44,1.63,17.07885335648148,False
2019-07-21 18:25:26.890000+00:00,35.5408333,-117.3736667,1.98,1.5,17.091475925925927,False
2019-07-21 18:30:28.050000+00:00,35.9131667,-117.7196667,2.44,1.81,17.094961574074073,False
2019-07-21 18:31:55.750000+00:00,36.1875,-117.8541667,1.85,1.64,17.09597662037037,False
2019-07-21 19:04:04.460000+00:00,36.0803333,-117.8143333,0.25,1.98,17.11829965277778,False
2019-07-21 19:20:04.390000+00:00,36.1156667,-117.8548333,0.99,2.45,17.129409953703703,False
2019-07-21 19:22:03.290000+00:00,35.9211655,-117.7096634,2.92,1.74,17.13078611111111,False
2019-07-21 19:41:09.220000+00:00,35.7953333,-117.6276667,9.47,1.53,17.144049189814815,False
2019-07-21 19:44:50.240000+00:00,36.0926667,-117.8553333,3.28,1.75,17.14660729166667,False
2019-07-21 19:59:11.590000+00:00,35.947,-117.7188333,2.25,1.54,17.15657662037037,False
2019-07-21 20:10:25.680000+00:00,35.9276667,-117.6693333,1.9,1.57,17.164378587962965,False
2019-07-21 20:10:56.780000+00:00,35.781,-117.6038333,2.57,1.57,17.164738541666665,False
2019-07-21 20:14:03.740000+00:00,35.5558333,-117.4101667,4.67,1.82,17.166902430555556,False
2019-07-21 20:23:12.480000+00:00,35.9766667,-117.669,2.03,1.53,17.173253587962964,False
2019-07-21 20:27:31.690000+00:00,35.343,-117.9093333,7.61,2.21,17.176253703703704,False
2019-07-21 20:28:24.420000+00:00,36.1881676,-117.5618362,-1.26,1.51,17.176864004629632,False
2019-07-21 20:33:59.760000+00:00,35.3448333,-117.9128333,7.21,2.01,17.180745254629628,False
2019-07-21 20:44:48.290000+00:00,35.653,-117.4641667,2.23,2.06,17.188251388888887,False
2019-07-21 20:51:46.410000+00:00,35.8966667,-117.6838333,2.24,1.96,17.19309074074074,False
2019-07-21 20:55:40.010000+00:00,36.0816667,-117.8441667,1.61,2.08,17.19579444444444,False
2019-07-21 21:07:22.210000+00:00,35.6575,-117.5408333,8.0,1.69,17.20392175925926,False
2019-07-21 21:17:47.670000+00:00,36.0778333,-117.8485,1.75,1.81,17.21116087962963,False
2019-07-21 21:18:14.690000+00:00,35.6535,-117.4888333,0.72,1.86,17.211473611111114,False
2019-07-21 21:51:12.620000+00:00,36.113,-117.8406667,2.57,1.89,17.234366319444444,False
2019-07-21 22:25:10.600000+00:00,35.8933334,-117.6953354,2.39,2.01,17.257954050925925,False
2019-07-21 22:26:02.360000+00:00,35.6725,-117.5178333,10.41,1.7,17.258553125,False
2019-07-21 22:48:07.340000+00:00,36.0843333,-117.844,1.72,2.25,17.273888541666665,False
2019-07-21 22:55:39.030000+00:00,35.6151667,-117.4398333,5.28,1.64,17.279116435185184,False
2019-07-21 23:09:14.100000+00:00,36.0328333,-117.8693333,2.12,1.54,17.28855011574074,False
2019-07-21 23:19:01.720000+00:00,35.9861667,-117.7713333,5.07,2.04,17.29535127314815,False
2019-07-21 23:40:43.090000+00:00,35.887,-117.7021667,6.93,2.37,17.310413425925926,False
2019-07-21 23:42:16.270000+00:00,35.6921667,-117.5298333,4.77,1.72,17.311491898148148,False
2019-07-21 23:53:05.930000+00:00,35.7125,-117.5095,2.37,1.59,17.319011111111113,False
2019-07-22 00:04:45.420000+00:00,36.1101667,-117.8371667,2.24,1.63,17.327107060185185,False
2019-07-22 00:08:33.600000+00:00,35.714,-117.5705,10.13,1.84,17.32974803240741,False
2019-07-22 00:19:35.530000+00:00,35.7395,-117.519,5.01,2.65,17.337409259259257,False
2019-07-22 00:39:47.720000+00:00,35.8763333,-117.712,5.61,2.97,17.351439236111112,False
2019-07-22 00:45:53.340000+00:00,35.9493333,-117.4816667,1.2,2.37,17.355670949074074,False
2019-07-22 00:55:49.970000+00:00,36.1186667,-117.8245,2.4,1.68,17.36257638888889,False
